playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Contemporary Country,26t3KexbqzF3sRWgczYyja,How Country Feels,['Randy Houser'],How Country Feels,2013-01-22,2013,185906,False,71,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952
The Sound of Contemporary Country,0jn2XqaHliEpWd04ZykIHy,Stay,['Sugarland'],Enjoy The Ride,2006-01-01,2006,284426,False,62,0.549,0.284,4,-8.383,1,0.0388,0.774,0.0,0.105,0.389,135.632
The Sound of Contemporary Country,3z0a8G407NbxfjTRffvQiP,Better Dig Two,['The Band Perry'],Pioneer,2013-01-01,2013,194680,False,59,0.64,0.669,7,-5.17,1,0.0519,0.413,0.0,0.0779,0.646,155.844
The Sound of Contemporary Country,2VIPU72L6tIR4w8J8ap6Kp,Mercy,['Brett Young'],Brett Young,2017-02-10,2017,217120,False,69,0.638,0.367,4,-7.906,1,0.0266,0.84,0.0,0.0999,0.219,71.957
The Sound of Contemporary Country,5FIp4LrsffxiHLhmmpCbCx,A Little Bit Stronger,['Sara Evans'],Stronger,2011-03-07,2011,301986,False,62,0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93
The Sound of Contemporary Country,5JnLiuMgRAWoHYOhatFP3s,People Are Crazy,['Billy Currington'],Little Bit Of Everything,2008-01-01,2008,231360,False,70,0.651,0.699,5,-5.006,1,0.0265,0.213,0.000265,0.12,0.36,141.938
The Sound of Contemporary Country,3Ih7J3vNiaoOZfkXCtEd7j,Hell If I Know,['Chase Bryant'],Hell If I Know,2018-04-02,2018,169226,False,43,0.626,0.836,8,-5.643,1,0.0439,0.0424,0.0,0.0565,0.637,99.997
The Sound of Contemporary Country,42fw0rxRO2xbesF6mJfd4Y,Tequila,['Dan + Shay'],Dan + Shay,2018-06-22,2018,196746,False,73,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016
The Sound of Contemporary Country,6OcCk1dbAb7XNHsC098oEM,I Quit Drinking,"['Kelsea Ballerini', 'LANY']",I Quit Drinking,2021-06-09,2021,171200,False,72,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002
The Sound of Contemporary Country,1XVqh0dC0PIl72f2mQhsVt,Good Vibes,['Chris Janson'],Real Friends,2019-10-18,2019,165586,False,65,0.582,0.846,0,-2.771,1,0.0451,0.022,0.0,0.133,0.736,92.004
The Sound of Contemporary Country,27BMLvWD1TYdosiReVgbAt,Best Days of Your Life,['Kellie Pickler'],Kellie Pickler,2008-09-30,2008,226800,False,51,0.65,0.862,9,-5.148,1,0.0567,0.0231,0.0,0.0728,0.541,127.946
The Sound of Contemporary Country,6WaPKTy7RYb21gs8PasOPL,Son Of The Dirty South,"['Brantley Gilbert', 'Jelly Roll']",So Help Me God,2022-11-10,2022,179253,True,68,0.579,0.874,11,-3.511,1,0.0686,0.0269,0.0,0.393,0.379,138.972
The Sound of Contemporary Country,3cFWIhrapYb2VoNOUbo9Re,Her World or Mine,['Michael Ray'],Amos,2018-06-01,2018,208506,False,56,0.568,0.499,4,-6.597,1,0.0288,0.635,0.0,0.122,0.243,143.761
The Sound of Contemporary Country,7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),"['Kane Brown', 'Lauren Alaina']",Kane Brown,2016-12-02,2016,188253,False,75,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976
The Sound of Contemporary Country,23EkfwUdsRIz7jAZIcC8gb,Stay A Little Longer,['Brothers Osborne'],Pawn Shop,2016-01-15,2016,335480,False,66,0.557,0.886,6,-5.356,1,0.0302,0.0377,0.108,0.163,0.545,96.989
The Sound of Contemporary Country,77a5Eu7lC3tG0Sukt2O91U,Born to Love You,['LANCO'],Hallelujah Nights,2018-01-19,2018,230013,False,57,0.659,0.902,7,-6.192,1,0.0296,0.131,9.89e-05,0.0574,0.81,124.988
The Sound of Contemporary Country,5OusUgzHz6Ulb3GZT7WUo5,Watching You,['Rodney Atkins'],If You're Going Through Hell,2006-07-18,2006,235426,False,69,0.625,0.848,2,-4.008,1,0.0314,0.105,0.0,0.23,0.716,137.993
The Sound of Contemporary Country,4h5OVQQbeqw3lNaFIbmlzG,Just the Way,"['Parmalee', 'Blanco Brown']",For You,2021-07-30,2021,193880,False,71,0.54,0.796,9,-3.335,1,0.0412,0.0958,0.0,0.329,0.783,90.033
The Sound of Contemporary Country,5JlH51YDYsGj2dyEJKKjcN,Alright,['Darius Rucker'],Learn To Live,2008-01-01,2008,231920,False,72,0.601,0.806,7,-4.579,1,0.0345,0.0527,0.0,0.185,0.711,89.87
The Sound of Contemporary Country,6ggAqp1zV8uSxZdItKRuWO,Wasting All These Tears - Cassadee's Version,['Cassadee Pope'],Wasting All These Tears (Cassadee's Version),2023-10-13,2023,210317,False,46,0.432,0.869,4,-3.983,0,0.0576,0.00559,8.11e-05,0.115,0.174,156.012
The Sound of Contemporary Country,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,"['Florida Georgia Line', 'Luke Bryan']",Here's To The Good Times...This Is How We Roll,2013-01-01,2013,220906,False,72,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085
The Sound of Contemporary Country,7CwboxAi6CvMcWrDfbxttR,Drink to That All Night (Remix) (feat. Pitbull),"['Jerrod Niemann', 'Pitbull']",Drink to That All Night (Remix) (feat. Pitbull),2014-05-19,2014,208133,False,50,0.683,0.906,9,-4.117,0,0.0373,0.00315,2.5e-06,0.109,0.54,119.973
The Sound of Contemporary Country,39OclE5hZematADrdfaWvE,Next Thing You Know,['Jordan Davis'],Bluebird Days,2023-02-17,2023,175226,False,79,0.549,0.608,5,-8.253,1,0.0481,0.682,0.0,0.0966,0.399,78.534
The Sound of Contemporary Country,6ll39ALTlddWWQZLjSFlwM,Young & Crazy,['Frankie Ballard'],Sunshine & Whiskey,2014-04-03,2014,180346,False,51,0.61,0.876,0,-4.244,1,0.0394,0.0247,0.0,0.31,0.783,115.05
The Sound of Contemporary Country,4xInIiKipU1mtUogJ3ZdYr,American Honey,['Lady A'],Need You Now,2010-01-01,2010,224866,False,67,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997
The Sound of Contemporary Country,5y2pNuAvWcPKiORZ12e44S,Night's On Fire,['David Nail'],Fighter,2016-07-15,2016,189733,False,56,0.54,0.776,4,-4.155,1,0.043,0.243,0.0,0.378,0.784,164.046
The Sound of Contemporary Country,47qZzTLLJcuD69AIKnquo4,One Night Standards,['Ashley McBryde'],Never Will,2020-04-03,2020,190973,False,61,0.537,0.686,5,-5.022,1,0.0293,0.0287,0.00709,0.0988,0.611,78.052
The Sound of Contemporary Country,0WB48shl2wAH4KqyQkQ8nJ,Brokenheartsville,['Joe Nichols'],Man With A Memory,2002-01-01,2002,230360,False,64,0.686,0.631,10,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.953
The Sound of Contemporary Country,1QmuueHxtzMYzThBGSdjzp,Make Me Wanna Smoke,['Runaway June'],Make Me Wanna Smoke,2023-05-19,2023,175720,False,42,0.575,0.907,4,-4.044,1,0.0331,0.00771,0.0,0.379,0.754,89.975
The Sound of Contemporary Country,7ETjhPaIU4UmHOiimJBZz9,Your Heart Or Mine,['Jon Pardi'],Mr. Saturday Night,2022-09-02,2022,161200,False,78,0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1
The Sound of Contemporary Country,4ipZsAA3YuqCDSXiPoEGIv,I'm Gonna Miss Her,['Brad Paisley'],Part II,2001-05-29,2001,194306,False,67,0.559,0.464,6,-9.687,1,0.0272,0.55,0.0,0.107,0.351,98.354
The Sound of Contemporary Country,2m358h2IMkwHv63OKJhP2Z,Whiskey On My Breath,['Love and Theft'],Whiskey On My Breath,2015-02-10,2015,279186,False,43,0.62,0.388,2,-8.666,1,0.0283,0.127,5.83e-06,0.12,0.283,143.979
The Sound of Contemporary Country,0SuzUhWAgStNIMZR4jEGgk,Here for the Party,['Gretchen Wilson'],Here For The Party,2004-05-11,2004,196760,False,63,0.656,0.717,0,-4.871,1,0.0279,0.0127,1.22e-05,0.904,0.809,123.988
The Sound of Contemporary Country,4YjjNHtEsTX6Af4mCTupT5,Bless The Broken Road,['Rascal Flatts'],Feels Like Today,2004-01-01,2004,226680,False,75,0.591,0.45,0,-6.369,1,0.0266,0.671,2.23e-05,0.159,0.344,135.893
The Sound of Contemporary Country,6dFcL5hsy8dy0RCFx7f5FD,Fake ID (feat. Gretchen Wilson),"['Big & Rich', 'Gretchen Wilson']",Fake ID (feat. Gretchen Wilson),2011-05-17,2011,203280,False,57,0.663,0.956,0,-2.322,1,0.0395,0.0614,0.0,0.233,0.73,129.983
The Sound of Contemporary Country,5ZVGvay4xwgXMnQWffNYeU,Dirt Road Anthem,['Jason Aldean'],My Kinda Party,2010-11-02,2010,229400,False,75,0.68,0.74,2,-5.064,1,0.0355,0.342,1.81e-06,0.117,0.644,127.024
The Sound of Contemporary Country,1cktZnxiONH0hR6Q3DKy8h,Drink In My Hand,['Eric Church'],Chief,2011-01-01,2011,191306,False,76,0.626,0.913,0,-4.452,1,0.0318,0.00635,0.0,0.293,0.946,113.044
The Sound of Contemporary Country,1LM5zQv5pBKPyO7rm7Uz6U,My Church,['Maren Morris'],HERO (Deluxe Edition),2017-03-17,2017,197930,False,69,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979
The Sound of Contemporary Country,2UJCeZzKOzrH6utaz7NoFr,I Feel A Sin Comin' On,"['Pistol Annies', 'Miranda Lambert', 'Ashley Monroe', 'Angaleena Presley']",Annie Up,2013-05-07,2013,198640,False,52,0.383,0.381,10,-9.126,1,0.0545,0.554,3.28e-06,0.0728,0.39,82.169
The Sound of Contemporary Country,39FwE8edwuyiaa4PrGBkP7,Boys 'Round Here (feat. Pistol Annies & Friends),"['Blake Shelton', 'Pistol Annies']",Based on a True Story... (Deluxe Edition),2013-03-26,2013,288760,False,67,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895
The Sound of Contemporary Country,01CnYyPXMFRzOFVQBU8WMb,This One's for the Girls,['Martina McBride'],Martina,2003-09-30,2003,243160,False,61,0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15e-05,0.124,0.609,126.966
The Sound of Contemporary Country,6KAcVOXhSiJXDABapz8cYb,Beer Drinkin' Weather,['Canaan Smith'],Beer Drinkin' Weather,2019-08-16,2019,184532,False,48,0.46,0.924,10,-2.875,1,0.0684,0.173,0.0,0.141,0.669,147.944
The Sound of Contemporary Country,6aIrXGmaFqPafbYgxbMUsj,AA,['Walker Hayes'],Country Stuff The Album,2022-01-21,2022,189560,False,61,0.634,0.764,4,-5.858,1,0.0297,0.00354,0.0,0.337,0.736,104.03
The Sound of Contemporary Country,4D8uIY6Wzj7dJDaw0dW0UF,Something to Be Proud Of,['Montgomery Gentry'],You Do Your Thing,2004-05-18,2004,256600,False,64,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555
The Sound of Contemporary Country,6rIIhxmidzI07z1kgiOqY8,Till There's Nothing Left,['Cam'],The Otherside,2020-10-30,2020,195515,False,57,0.577,0.634,2,-6.905,1,0.0365,0.00339,0.000332,0.209,0.335,75.752
The Sound of Contemporary Country,0NJnqzKuU2zjmd64IXcYqY,Out Of That Truck,['Carrie Underwood'],Denim & Rhinestones (Deluxe Edition),2023-09-22,2023,177400,False,61,0.563,0.755,5,-4.504,1,0.0253,0.0134,0.0,0.399,0.811,92.988
The Sound of Contemporary Country,1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,['Josh Turner'],Your Man,2006-01-01,2006,228186,False,73,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918
The Sound of Contemporary Country,0jSIovJtKxEXH6vI4oRx7I,Mr. Mom,['Lonestar'],Let's Be Us Again,2004-05-13,2004,208693,False,61,0.505,0.842,10,-3.316,1,0.0475,0.0576,0.0,0.111,0.671,172.136
The Sound of Contemporary Country,2A7j0RLnzvvlUFrevBiOQf,Every Light In The House,['Trace Adkins'],Dreamin' Out Loud,1996-01-01,1996,179600,False,67,0.637,0.472,5,-7.295,1,0.0271,0.539,0.0,0.446,0.349,129.236
The Sound of Contemporary Country,1TwLKNsCnhi1HxbIi4bAW0,House Party,['Sam Hunt'],Montevallo,2014-10-27,2014,190240,False,72,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966
The Sound of Contemporary Country,2nKvLnpExkH7Mfc14c6a7H,That's What I Love About Sunday,['Craig Morgan'],My Kind Of Livin',2005-03-08,2005,201493,False,63,0.6,0.56,8,-6.311,1,0.0325,0.479,0.0,0.111,0.417,139.469
The Sound of Contemporary Country,2MiXC2LfpsoeUP5RvMGEQ3,The Night The Lights Went Out In Georgia,['Reba McEntire'],For My Broken Heart,1991-01-01,1991,257266,False,67,0.428,0.51,7,-11.695,0,0.103,0.52,8.32e-06,0.105,0.393,169.967
The Sound of Contemporary Country,3IvcWWehbBcBR4YZxlGM9R,"I Like It, I Love It",['Tim McGraw'],All I Want,1995-08-15,1995,205706,False,72,0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027
The Sound of Contemporary Country,6ZOPiKQeibCn7fP8dncucL,Blue Ain't Your Color,['Keith Urban'],Ripcord (Australian Tour Edition),2015-05-06,2015,230600,False,52,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45
The Sound of Contemporary Country,7ygWc80Ao1nhcV2D6Q3zPa,I'll Think Of A Reason Later,['Lee Ann Womack'],Some Things I Know,1998-01-01,1998,218666,False,52,0.594,0.833,3,-5.543,1,0.0358,0.0848,7.8e-05,0.311,0.663,142.035
The Sound of Contemporary Country,09igKkkm150rRZIxu1gjh3,Over For You,['Morgan Evans'],Life Upside Down EP,2023-04-21,2023,185681,False,61,0.629,0.36,4,-8.969,1,0.025,0.423,0.000104,0.111,0.426,91.067
The Sound of Contemporary Country,3y4LxiYMgDl4RethdzpmNe,Breathe,['Faith Hill'],Breathe,1999-11-09,1999,250546,False,69,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859
The Sound of Contemporary Country,03fT3OHB9KyMtGMt2zwqCT,Play It Again,['Luke Bryan'],Crash My Party,2013-01-01,2013,226866,False,79,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935
The Sound of Contemporary Country,0M0YznaIOwAdoo2cT2KwpK,Truth About You,['Mitchell Tenpenny'],Midtown Diaries,2021-09-10,2021,203040,False,65,0.517,0.712,10,-4.65,1,0.0376,0.092,0.0,0.109,0.699,80.999
The Sound of Contemporary Country,3vkieK8FFhFnPtNRGAqVu1,Fish,['Craig Campbell'],Craig Campbell,2011-04-05,2011,167680,False,52,0.628,0.667,6,-6.282,1,0.0385,0.163,0.0,0.127,0.584,160.01
The Sound of Contemporary Country,08c3wmdjKSjxTJY9cHSts7,XXX's And OOO's (An American Girl),['Trisha Yearwood'],Thinkin' About You,1995-01-01,1995,167906,False,65,0.711,0.642,0,-8.909,1,0.0319,0.176,0.0,0.0814,0.762,125.831
The Sound of Contemporary Country,4bw9zVI6u3W7ppL263JuZ5,That Girl,['Jennifer Nettles'],That Girl,2014-01-01,2014,240106,False,35,0.691,0.782,4,-4.879,0,0.0876,0.523,0.0,0.393,0.904,153.93
The Sound of Contemporary Country,7uEdrlfBe89dRbU6NUX7cw,Good Times Roll,"['Jimmie Allen', 'Nelly']",Bettie James Gold Edition,2021-06-25,2021,158240,False,60,0.632,0.737,0,-4.45,1,0.0271,0.00849,0.0,0.162,0.712,95.987
The Sound of Contemporary Country,48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,['Luke Combs'],Growin' Up,2022-06-24,2022,224426,False,82,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025
The Sound of Contemporary Country,0nprj2O0teCglthuhzTG5o,Chicks Dig It - Single Edit,['Chris Cagle'],Chris Cagle,2003-01-01,2003,210560,False,59,0.596,0.921,7,-4.987,1,0.0504,0.0221,0.0,0.303,0.703,104.024
The Sound of Contemporary Country,7Fq9RwQxSn3kW85PrDUf0M,Boot Scootin' Boogie,['Brooks & Dunn'],#1s ... and then some,2009-09-08,2009,198226,False,73,0.656,0.817,11,-4.296,0,0.0435,0.22,0.0,0.304,0.862,130.448
The Sound of Contemporary Country,3SRuODYNV4j2ckkJ9Samju,Nothing On But The Radio,['Gary Allan'],See If I Care,2003-01-01,2003,212026,False,63,0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444
The Sound of Contemporary Country,49amKMkmAiOxCnDTenmOHT,Wild at Heart,['Gloriana'],Gloriana (Deluxe Edition),2009-08-03,2009,223573,False,16,0.583,0.859,7,-4.009,1,0.0389,0.0183,0.0,0.0928,0.772,97.998
The Sound of Contemporary Country,6Q5XLz1eX6BTnJLutstUvi,Life's a Dance,['John Michael Montgomery'],Sold: The Atlantic Singles 1992 - 2000,2020-07-17,2020,190413,False,60,0.626,0.697,5,-4.397,1,0.0266,0.243,0.0,0.0728,0.533,135.251
The Sound of Contemporary Country,7uEb5EauA2QnDcPQHYcxIF,To a T,['Ryan Hurd'],Pelago,2021-10-15,2021,178813,False,55,0.687,0.641,11,-5.814,1,0.03,0.17,0.0,0.111,0.663,120.036
The Sound of Contemporary Country,1H74gydZHZGnNCLzqUgcsH,Glory Days,['Gabby Barrett'],Chapter & Verse,2024-02-02,2024,162880,False,49,0.646,0.776,7,-5.221,1,0.0514,0.00686,0.0,0.118,0.266,103.922
The Sound of Contemporary Country,6n6OQfBpCgzF9oEg8zhBN7,Get Along,['Kenny Chesney'],Songs for the Saints,2018-07-27,2018,199625,False,69,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456
The Sound of Contemporary Country,7njoWVpJbAiTkyT6rKwbze,If I Could Make a Living,['Clay Walker'],If I Could Make a Living,1994-09-16,1994,133853,False,65,0.593,0.775,5,-7.016,1,0.0345,0.168,0.0,0.329,0.896,155.989
The Sound of Contemporary Country,7G6l2FtQyRhQgYgut2I6i8,As Good As I Once Was,['Toby Keith'],Honkytonk University,2005-01-01,2005,227840,False,78,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075
The Sound of Contemporary Country,0cD8u4HSKXY8fYEqSxhUJb,Moments,['Emerson Drive'],Countrified,2006-09-19,2006,298026,False,44,0.498,0.481,9,-8.04,1,0.0278,0.193,0.0,0.0868,0.303,141.911
The Sound of Contemporary Country,6SEDE7wvAnAtfdhu1zbUzi,Hands on You,['Ashley Monroe'],Sparrow,2018-04-20,2018,232186,False,44,0.588,0.415,9,-8.912,0,0.0284,0.0313,1.39e-05,0.155,0.307,94.99
The Sound of Contemporary Country,2eVDPSxBwwu5DBDRdlXhCM,wAnt me back,['Lindsay Ell'],heart theory,2020-08-14,2020,193040,False,45,0.54,0.695,4,-4.16,1,0.0656,0.167,6.24e-05,0.11,0.667,156.133
The Sound of Contemporary Country,3Z9S2BwqIIFI3eA52rMsD3,Don’t Tread on Me (feat. Earl Dibbles Jr.),"['Granger Smith', 'Earl Dibbles Jr.']",When The Good Guys Win,2017-10-27,2017,214280,False,53,0.712,0.899,4,-5.078,0,0.0648,0.0643,5.36e-06,0.117,0.58,123.987
The Sound of Contemporary Country,5mXOdtyPOL6GEuZdCyHSsb,Asking For A Friend,['Devin Dawson'],Dark Horse,2018-01-19,2018,239280,False,48,0.713,0.527,4,-7.512,1,0.0329,0.238,7.49e-06,0.111,0.445,123.006
The Sound of Contemporary Country,3XxtBBMexPb3RRVHPzTgNR,Damn Drunk,"['Ronnie Dunn', 'Kix Brooks']",Tattooed Heart,2016-11-11,2016,264466,False,47,0.633,0.729,0,-5.135,1,0.0276,0.0363,1.79e-06,0.111,0.414,103.989
The Sound of Contemporary Country,0s2f8k9pavqKj9NfCXRZNH,Wonder Woman,['Tenille Arts'],Wonder Woman,2023-10-27,2023,205626,False,59,0.649,0.748,0,-3.925,0,0.0286,0.123,0.0,0.109,0.38,98.021
The Sound of Contemporary Country,7cxOL3nvmqd6w811wOlWT1,Paint Me A Birmingham,['Tracy Lawrence'],Strong,2004-03-30,2004,228173,False,63,0.545,0.428,6,-9.388,1,0.0279,0.319,0.0,0.114,0.335,131.784
The Sound of Contemporary Country,6BTCpaBTxlqGMOl0P6hvvX,Here's a Quarter (Call Someone Who Cares),['Travis Tritt'],It's All About to Change,1991-01-01,1991,152333,False,65,0.648,0.572,7,-7.494,1,0.026,0.304,0.0,0.131,0.598,112.423
The Sound of Contemporary Country,4C6wFHj4l4an2UCVGXR6c5,Slow Ride,"['Colt Ford', 'Mitchell Tenpenny']","We The People, Vol. 1",2019-09-20,2019,174634,False,62,0.673,0.773,11,-4.732,0,0.0463,0.00278,0.0,0.191,0.644,142.025
The Sound of Contemporary Country,19QT1L9qUNKHYNbYqawaX8,Beautiful Mess,['Diamond Rio'],Completely,2002-07-08,2002,228000,False,58,0.475,0.663,1,-7.415,1,0.0359,0.529,0.0,0.0928,0.475,177.44
The Sound of Contemporary Country,1zQjzfgYp0ZDSsU1dxi5g8,The Difference,['Tyler Rich'],Two Thousand Miles,2020-09-04,2020,186973,False,56,0.535,0.749,9,-5.344,1,0.0525,0.113,0.0,0.108,0.705,169.778
The Sound of Contemporary Country,0fs37O971yRZ6Cbsq4SLir,"Drivin' My Life Away - From ""Black Dog"" Soundtrack",['Rhett Akins'],Black Dog Soundtrack,1998-01-01,1998,224840,False,37,0.546,0.848,7,-5.595,1,0.0537,0.266,1.05e-05,0.0847,0.573,160.007
The Sound of Contemporary Country,1OcrmjcHuoTw1O5QHOpTc2,I Still Love You,"['Jessie James Decker', 'Billy Currington']",I Still Love You,2022-10-21,2022,224149,False,51,0.697,0.518,0,-5.894,1,0.0294,0.771,0.0,0.11,0.604,129.974
The Sound of Contemporary Country,60IGhnH20N82dNxKnc8jDd,Knee Deep (feat. Jimmy Buffett),"['Zac Brown Band', 'Jimmy Buffett']",You Get What You Give,2010-09-20,2010,203173,False,76,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99
The Sound of Contemporary Country,4OrDWRw53W0rp1Lps64OFb,Where You Are - Acoustic,['Tenille Townes'],Living Room Worktapes,2018-04-13,2018,243898,False,52,0.388,0.174,2,-14.765,1,0.0323,0.614,0.0,0.12,0.213,161.304
The Sound of Contemporary Country,3mPn3cL1aUPvSAI1gd7atf,Good for You,['Josh Gracin'],Good for You,2018-10-05,2018,242400,False,39,0.641,0.33,1,-8.144,1,0.0324,0.309,0.0,0.111,0.22,143.8
The Sound of Contemporary Country,7BB3emVX0QaFVddCHiO9wt,Drinkin' Bone,['Tracy Byrd'],The Truth About Men,2003-01-01,2003,131866,False,60,0.77,0.833,5,-4.536,1,0.028,0.0793,0.0,0.0819,0.964,109.928
The Sound of Contemporary Country,4JBKYoKFRijmnOEfFiNhbM,Forever Girl,['Jon Langston'],Jon Langston - EP,2015-12-11,2015,239936,False,56,0.581,0.439,11,-5.817,1,0.0273,0.37,0.0,0.092,0.324,140.161
The Sound of Contemporary Country,5o9LteJdhkA3ndUDz4JVfV,Make You Mine,['High Valley'],Dear Life,2016-11-18,2016,211613,False,52,0.576,0.892,0,-4.178,1,0.0392,0.12,0.0,0.131,0.522,123.074
The Sound of Contemporary Country,4vfTyv3PkLAac4zTn5P82d,Hell Of A Way To Go,['Riley Green'],Hell Of A Way To Go,2022-05-13,2022,166133,False,71,0.481,0.74,6,-4.672,1,0.0277,0.0262,0.0,0.157,0.669,150.053
The Sound of Contemporary Country,3PJq5Cu74e3bIes9sY7jM1,Alyssa Lies,['Jason Michael Carroll'],Waitin' In The Country,2007-02-06,2007,259573,False,47,0.496,0.602,7,-5.29,1,0.0265,0.334,0.00356,0.147,0.398,75.519
The Sound of Contemporary Country,74CEfiZthUGX5yUNNUM4bj,This Is It,['Scotty McCreery'],Seasons Change,2018-01-12,2018,230973,False,65,0.579,0.511,8,-6.788,1,0.0293,0.254,0.0,0.099,0.594,78.003
The Sound of Contemporary Country,5OLaVCAM2pqg7X9mAM2W8M,What He Didn't Do,['Carly Pearce'],29: Written In Stone,2021-09-17,2021,191226,False,73,0.628,0.632,9,-5.932,1,0.0325,0.257,0.0,0.288,0.559,137.854
The Sound of Contemporary Country,3dKFOqjSQ2nMaz0q08APjS,Every Night Every Morning,['Maddie & Tae'],Through The Madness Vol. 2,2022-09-23,2022,198000,False,63,0.614,0.778,7,-4.58,1,0.0296,0.0103,0.0,0.169,0.62,123.914
The Sound of Contemporary Country,3WqT52bSkjn8tG7N9rn3Ba,Getting Over Him,"['Lauren Alaina', 'Jon Pardi']",Sitting Pretty On Top Of The World,2021-09-03,2021,166693,False,49,0.564,0.848,8,-4.725,1,0.0716,0.102,0.0,0.112,0.433,154.053
The Sound of Contemporary Country,1zYZs8Vbjhbzx5M3olcRnm,Memory I Don't Mess With,['Lee Brice'],Hey World,2020-11-20,2020,180616,False,69,0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541
The Sound of Contemporary Country,1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,['Brett Eldredge'],Illinois,2015-09-11,2015,236226,False,62,0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065
The Sound of Contemporary Country,2Wj1AZdBPMA1mkuuoTfOPg,Lonely Call,['RaeLynn'],WildHorse,2017-03-24,2017,224106,False,55,0.588,0.722,6,-4.667,1,0.0289,0.0663,0.0,0.0721,0.243,145.931
The Sound of Contemporary Country,2Dp0QLXSfuGr5XVlLwzXLk,Ride,"['Chase Rice', 'Macy Maloy']",Ignite the Night (Party Edition),2014-08-19,2014,241240,True,62,0.666,0.721,10,-6.347,1,0.0318,0.0354,0.0,0.122,0.342,115.039
The Sound of Contemporary Country,7vF3xkCMvZjAe2nTWY0uQZ,Made For You,['Jake Owen'],Greetings From...Jake,2019-03-29,2019,238400,False,70,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125
The Sound of Contemporary Country,3iYEsBl8NBq1o1j5uY2Noe,Never Say Never (with Lainey Wilson),"['Cole Swindell', 'Lainey Wilson']",Stereotype,2022-04-08,2022,176146,False,63,0.472,0.937,0,-4.028,0,0.0567,0.00717,0.0,0.11,0.454,140.073
The Sound of Contemporary Country,2UZoYhVfHAeCx234JxEY5m,Everything I Shouldn't Be Thinking About,['Thompson Square'],Just Feels Good,2013-03-26,2013,178466,False,39,0.68,0.947,8,-3.703,1,0.0338,0.0433,1.18e-05,0.204,0.895,115.983
The Sound of Contemporary Country,7p7Htw2r4UavqvWv1O6omI,Damn Good Friends (with Jason Aldean) - Duet with Jason Aldean,"['Tyler Farr', 'Jason Aldean']",Suffer in Peace,2015-04-27,2015,185520,False,53,0.481,0.748,7,-3.841,1,0.0296,0.0132,1.42e-05,0.0732,0.631,157.989
The Sound of Contemporary Country,4Na8o82wKItDTndJr2Iyu5,Can't Break Up Now,"['Old Dominion', 'Megan Moroney']",Memory Lane,2023-10-06,2023,200133,False,61,0.46,0.571,4,-5.85,1,0.0354,0.226,0.0,0.273,0.528,138.629
The Sound of Contemporary Country,5avVDmK9FVJpd3MDO8I3Zl,"Wine, Beer, Whiskey",['Little Big Town'],Nightfall,2020-01-17,2020,196160,False,67,0.727,0.914,7,-5.85,1,0.0743,0.617,0.0,0.596,0.784,106.021
