playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Pop,4650WGL6InVqP7YN5POqIz,Party Rock Anthem,"['LMFAO', 'Lauren Bennett', 'GoonRock']",Sorry For Party Rocking,2010-12-01,2010,262146,False,64,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014
The Sound of Pop,1yOL7ZiXGx5ULeLoktAUAg,Bubblegum Bitch,['MARINA'],Electra Heart,2012-04-27,2012,154666,True,55,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024
The Sound of Pop,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,['The Fray'],How To Save A Life,2005-09-13,2005,262533,False,84,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
The Sound of Pop,04aAxqtGp5pv12UXAg4pkq,Centuries,['Fall Out Boy'],American Beauty/American Psycho,2015-01-20,2015,228360,False,84,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042
The Sound of Pop,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"['DJ Snake', 'Justin Bieber']",Encore,2016-08-05,2016,205946,False,88,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
The Sound of Pop,5xvUgoVED1F4mBu8FL0HaW,Ready or Not,['Bridgit Mendler'],Hello My Name Is...,2012-01-01,2012,200946,False,74,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043
The Sound of Pop,5hc71nKsUgtwQ3z52KEKQk,Somebody Else,['The 1975'],"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,2016,347520,True,74,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045
The Sound of Pop,3U5JVgI2x4rDyHGObzJfNf,Unwritten,['Natasha Bedingfield'],Unwritten,2004-08-30,2004,259333,False,92,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011
The Sound of Pop,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)","['gnash', ""Olivia O'Brien""]",us,2016-03-25,2016,251033,True,80,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6
The Sound of Pop,1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),"['Alesso', 'Zara Larsson']",Words (feat. Zara Larsson),2022-04-22,2022,142677,False,82,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026
The Sound of Pop,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,['Ruth B.'],Safe Haven,2017-05-05,2017,233720,False,90,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959
The Sound of Pop,1ZdhOMWyFR8Iv9eylMGYg2,Mount Everest,['Labrinth'],Imagination & the Misfit Kid,2019-11-22,2019,157497,True,83,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724
The Sound of Pop,1lkvpmrCaXK8QtliFDcHBO,Bubbly,['Colbie Caillat'],Coco,2007-01-01,2007,196226,False,77,0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866
The Sound of Pop,3dNjUFt6EFU4Gq6Q5vfJqf,Girls Like Girls,['Hayley Kiyoko'],This Side of Paradise,2015-02-03,2015,229655,False,62,0.611,0.701,6,-5.235,1,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027
