,id,isrc,track,artists,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1016,27tNWlhdAryQY04Gb2ZhUI,USUM71308669,Roar,['Katy Perry'],PRISM,2013-01-01,2013,223546,False,82,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003
1017,27tNWlhdAryQY04Gb2ZhUI,USUM71308669,Roar,['Katy Perry'],PRISM,2013-01-01,2013,223546,False,82,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003
1018,1j8z4TTjJ1YOdoFEDwJTQa,USAT21300009,Ain't It Fun,['Paramore'],Paramore,2013-04-05,2013,296520,False,76,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031
1019,2stPxcgjdSImK7Gizl8ZUN,USUM71312880,The Man,['Aloe Blacc'],Lift Your Spirit,2014-01-01,2014,254880,False,63,0.308,0.769,11,-7.256,0,0.065,0.0331,0.0,0.214,0.488,81.853
1020,2TR7A4ulH9R1PNwMyd8o8U,USUM71314750,This Is How We Roll,"['Florida Georgia Line', 'Luke Bryan']",Here's To The Good Times...This Is How We Roll,2013-01-01,2013,220906,False,72,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085
1021,6FE2iI43OZnszFLuLtvvmg,USSM11301446,Classic,['MKTO'],MKTO,2012-01-01,2012,175426,False,84,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071
1022,0FDzzruyVECATHXKHFs9eJ,GBAYE1400217,A Sky Full of Stars,['Coldplay'],Ghost Stories,2014-05-19,2014,267866,False,89,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97
1023,1huvTbEYtgltjQRXzrNKGi,GBAHS1400090,Don't,['Ed Sheeran'],x (Deluxe Edition),2014-06-21,2014,219840,False,74,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049
1024,1huvTbEYtgltjQRXzrNKGi,GBAHS1400090,Don't,['Ed Sheeran'],x (Deluxe Edition),2014-06-21,2014,219840,False,74,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049
1025,5maiP9UMnTSgoxPX8X3bdz,USAT21304769,Na Na,['Trey Songz'],Trigga,2014-07-01,2014,231906,False,64,0.67,0.476,9,-6.253,0,0.0406,0.328,0.0,0.104,0.235,96.975
1026,0rFke7eNFHbGuGJUdRgjB2,USSM11405788,Hot Boy,['Bobby Shmurda'],Hot Boy,2014-07-25,2014,194561,False,40,0.859,0.5,9,-7.628,1,0.347,0.042,1.6e-05,0.0616,0.186,83.981
1027,2aSC2xhRxOLiiZZVjhbylH,USCM51300762,"Hold On, We're Going Home","['Drake', 'Majid Jordan']",Nothing Was The Same,2013-01-01,2013,227880,False,77,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002
1028,2aSC2xhRxOLiiZZVjhbylH,USCM51300762,"Hold On, We're Going Home","['Drake', 'Majid Jordan']",Nothing Was The Same,2013-01-01,2013,227880,False,77,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002
1029,6K8qKeWo5MsFED7wCR6Kop,GBAHS1400082,Sing,['Ed Sheeran'],x (Deluxe Edition),2014-06-21,2014,235382,False,71,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988
1030,4G8gkOterJn0Ywt6uhqbhp,USUM71201074,Radioactive,['Imagine Dragons'],Night Visions,2012-09-04,2012,186813,False,76,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245
1031,4G8gkOterJn0Ywt6uhqbhp,USUM71201074,Radioactive,['Imagine Dragons'],Night Visions,2012-09-04,2012,186813,False,76,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245
1032,5G47DlluL671zo0k3OhoSm,USUM71308286,My Hitta,"['YG', 'Jeezy', 'Rich Homie Quan']",My Hitta,2013-01-01,2013,236093,False,32,0.764,0.504,10,-6.781,0,0.106,0.135,0.0,0.143,0.678,85.545
1033,13P5rwmk2EsoFRIz9UCeh9,USWB11301764,Cool Kids,['Echosmith'],Talking Dreams (Deluxe Edition),2013-10-04,2013,237626,False,75,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027
1034,4lhqb6JvbHId48OUJGwymk,CH3131340084,Hey Brother,['Avicii'],True,2013-01-01,2013,255093,False,82,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014
1035,5KONnBIQ9LqCxyeSPin26k,USWB11400673,Trumpets,['Jason Derulo'],Talk Dirty,2013-09-10,2013,217419,False,65,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142
1036,2bL2gyO6kBdLkNSkxXNh6x,USUM71409576,Animals,['Maroon 5'],V,2014-09-02,2014,231013,False,84,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
1037,2bL2gyO6kBdLkNSkxXNh6x,USUM71409576,Animals,['Maroon 5'],V,2014-09-02,2014,231013,False,84,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
1038,32FcjEWPn4aSRqJ6loL01b,US58E1400453,Burnin' It Down,['Jason Aldean'],"Old Boots, New Dirt",2014-10-07,2014,219160,False,68,0.682,0.795,6,-6.652,1,0.0489,0.305,9.41e-06,0.109,0.64,135.941
1039,03fT3OHB9KyMtGMt2zwqCT,USUM71307712,Play It Again,['Luke Bryan'],Crash My Party,2013-01-01,2013,226866,False,78,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935
1040,3jVtllWS5CFFWLQng8sKsr,USRC11301176,2 On (feat. ScHoolboy Q),"['Tinashe', 'ScHoolboy Q']",Aquarius,2014-10-01,2014,227000,True,76,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013
1041,5CXnIPD6rTjszYYQm6fY2P,USUM71409277,Dirt,['Florida Georgia Line'],Anything Goes,2014-10-14,2014,230586,False,62,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973
1042,5BJSZocnCeSNeYMj3iVqM7,USUM71404631,Love Runs Out,['OneRepublic'],Native,2014-01-01,2014,224226,False,64,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022
1043,0HZUp8fm9fh1Mitqx4CIOr,USLXJ1306313,Bottoms Up,['Brantley Gilbert'],Just As I Am,2014-01-01,2014,220200,False,68,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.134,0.545,170.006
1044,3DmW6y7wTEYHJZlLo1r6XJ,USRC11400866,Shower,['Becky G'],Shower,2014-04-23,2014,206166,False,80,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987
1045,1oew3nFNY3vMacJAsvry0S,USUM71401800,Me And My Broken Heart,['Rixton'],Let The Road,2014-01-01,2014,193733,False,80,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084
1046,4g6m1iaAsgdgDqgxGtvY0C,NLZ541300555,Animals - Radio Edit,['Martin Garrix'],Animals,2013-06-17,2013,176117,False,71,0.595,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.019
1047,7DTlsMOQjGysXHpwwpHuPl,USCM51400196,Lifestyle,"['Rich Gang', 'Young Thug', 'Rich Homie Quan']",Lifestyle,2014-06-05,2014,269693,True,75,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666
1048,1dgWTMoHwTUnQhOQ8SR5fV,US6XF1400002,American Kids,['Kenny Chesney'],The Big Revival,2014-09-22,2014,182960,False,76,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022
1049,6Uy6K3KdmUdAfelUp0SeXn,USSM11301638,Brave,['Sara Bareilles'],The Blessed Unrest,2013-07-16,2013,220573,False,71,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063
1050,6Uy6K3KdmUdAfelUp0SeXn,USSM11301638,Brave,['Sara Bareilles'],The Blessed Unrest,2013-07-16,2013,220573,False,71,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063
1051,2QjOHCTQ1Jl3zawyYOpxh6,USSM11300080,Sweater Weather,['The Neighbourhood'],I Love You.,2013-04-19,2013,240400,False,93,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
1052,3wx2kQWPn9p5UppQbNhPAk,USUM71405920,Leave The Night On,['Sam Hunt'],Montevallo,2014-10-27,2014,192160,False,64,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96
1053,3fBbfrWZUuWWrMQXFISr7N,USRC11401422,New Flame (feat. Usher & Rick Ross),"['Chris Brown', 'USHER', 'Rick Ross']",X (Expanded Edition),2014-09-16,2014,244226,True,76,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967
1054,48td6xvpokdYwvbl3JIiXP,USSM11401760,Love Never Felt So Good,"['Michael Jackson', 'Justin Timberlake']",XSCAPE,2014-05-09,2014,246026,False,75,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513
1055,1soxUgYIZb1qx1c7o1Lc7z,USUM71319714,Drunk On A Plane,['Dierks Bentley'],RISER,2014-01-01,2014,254466,False,72,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972
1056,2xLOMHjkOK8nzxJ4r6yOKR,USUM71311293,Birthday,['Katy Perry'],PRISM (Deluxe),2013-10-18,2013,215042,False,64,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.98
1057,6olKv2HP3XgBpvVxAswowe,USUM71406165,Bartender,['Lady A'],747,2014-09-30,2014,198266,False,65,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011
1058,36pLU2ywVeBKEF0rrKtmCB,GBAAA1300148,La La La,"['Naughty Boy', 'Sam Smith']",Hotel Cabana (Deluxe Version),2014-01-01,2014,222200,False,65,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082
1059,0n4bITAu0Y0nigrz3MFJMb,USUM71307668,Blurred Lines,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",Blurred Lines (Deluxe),2013-01-01,2013,263826,True,79,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993
1060,0n4bITAu0Y0nigrz3MFJMb,USUM71307668,Blurred Lines,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",Blurred Lines (Deluxe),2013-01-01,2013,263826,True,79,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993
1061,5fwh8RiZsdroEqF8gkYfam,QMDA61422889,Do What U Want (Originally Performed by Lady Gaga & R. Kelly) [Karaoke Version],['Kid’s Festival Players'],Teen Pop Hits,2014-01-08,2014,234213,False,4,0.647,0.624,6,-11.111,0,0.048,0.199,0.631,0.143,0.0589,97.499
1062,7o1Pm9jpH0wFpN5g793Lnq,USRC11301790,Can't Remember to Forget You (feat. Rihanna),"['Shakira', 'Rihanna']",Shakira. (Expanded Edition) [Spanish Version],2014-03-13,2014,206866,False,77,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968
1063,1JCCdiru7fhstOIF4N7WJC,GBUM71401926,Amnesia,['5 Seconds of Summer'],5 Seconds Of Summer,2014-06-27,2014,237247,False,65,0.572,0.499,2,-5.237,1,0.0311,0.0283,0.0,0.213,0.108,101.593
1064,0SqUFLaRXwufRUsJ0t4dXB,USQX91401147,No Mediocre (feat. Iggy Azalea),"['T.I.', 'Iggy Azalea']",Paperwork (Deluxe Explicit),2014-10-17,2014,202213,True,57,0.781,0.495,1,-7.449,1,0.0432,0.0957,0.0,0.0778,0.195,95.466
1065,2kWowW0k4oFymhkr7LmvzO,USY741100002,Come with Me Now,['KONGOS'],Lunatic,2014-01-27,2014,211960,False,70,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987
1066,6t2eIONH4Sax3R21QWiKNp,USCM51400173,Believe Me,"['Lil Wayne', 'Drake']",Believe Me,2014-05-28,2014,337640,True,63,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935
1067,20FZrLl9zSbO9b3DhaqO6M,USUM71312049,23,"['Mike WiLL Made-It', 'Miley Cyrus', 'Wiz Khalifa', 'Juicy J']",23,2013-01-01,2013,252520,True,73,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005
1068,5dNGORzxFb5z3v7vSAFkTU,USRN11300044,Beachin',['Jake Owen'],Days of Gold,2013-12-02,2013,191040,False,60,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964
1069,1o1Pny4JcE3LdUBeBedbm6,GMM881200009,White Walls (feat. ScHoolboy Q & Hollis),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Hollis', 'ScHoolboy Q']",The Heist,2012-10-09,2012,220319,True,67,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492
1070,1gugDOSMREb34Xo0c1PlxM,GBUM71400377,She Looks So Perfect,['5 Seconds of Summer'],5 Seconds Of Summer,2014-06-27,2014,202496,False,74,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025
1071,2QtJA4gbwe1AcanB2p21aP,USUM71311478,Stay The Night - Featuring Hayley Williams Of Paramore,"['Zedd', 'Hayley Williams']",Clarity (Deluxe),2012-01-01,2012,217346,False,67,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961
1072,5hgnY0mVcVetszbb85qeDg,USSM11307803,Partition,['Beyoncé'],BEYONCÉ [Platinum Edition],2014-11-24,2014,319466,True,75,0.418,0.441,11,-11.522,0,0.283,0.029,0.0707,0.306,0.172,175.928
1073,29gsi1zZrZxdStACmTQB0Z,USUM71400323,Studio,"['ScHoolboy Q', 'BJ The Chicago Kid']",Oxymoron (Deluxe),2014-01-01,2014,278066,True,71,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922
1074,4jtyUzZm9WLc2AdaJ1dso7,USCM51400222,0 To 100 / The Catch Up,['Drake'],0 To 100 / The Catch Up,2013-07-14,2013,275226,True,73,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618
1075,5aj0xPGiEUN3aI2oOYu14S,USCRB1410944,I Don't Dance,['Lee Brice'],I Don't Dance (Deluxe Edition),2014-09-09,2014,221173,False,69,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036
1076,6s9m5J92By7jii22Q2XtY2,USRN11300235,Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],"['Miranda Lambert', 'Carrie Underwood']",Platinum,2014-06-02,2014,169586,False,67,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076
1077,5AnCLGg35ziFOloEnXK4uu,USRC11301264,Adore You,['Miley Cyrus'],Bangerz (Deluxe Version),2013-10-04,2013,278746,False,71,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759
1078,32OlwWuMpZ6b0aN2RZOeMS,GBARL1401524,Uptown Funk (feat. Bruno Mars),"['Mark Ronson', 'Bruno Mars']",Uptown Special,2015-01-12,2015,269666,True,86,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988
1079,34gCuhDGsG4bRPIf9bb02f,GBAHS1400099,Thinking out Loud,['Ed Sheeran'],x (Deluxe Edition),2014-06-21,2014,281560,False,85,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
1080,2JzZzZUQj3Qff7wapcbKjc,USAT21703595,See You Again (feat. Charlie Puth),"['Wiz Khalifa', 'Charlie Puth']",See You Again (feat. Charlie Puth),2015-01-01,2015,229525,False,86,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
1081,2JzZzZUQj3Qff7wapcbKjc,USAT21703595,See You Again (feat. Charlie Puth),"['Wiz Khalifa', 'Charlie Puth']",See You Again (feat. Charlie Puth),2015-01-01,2015,229525,False,86,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025
1082,2d8JP84HNLKhmd6IYOoupQ,QM7XC1400004,Trap Queen,['Fetty Wap'],Fetty Wap (Deluxe),2015-09-25,2015,222093,True,78,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075
1083,2iuZJX9X9P0GKaE93xcPjk,USUM71410340,Sugar,['Maroon 5'],V,2014-09-02,2014,235493,True,84,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076
1084,4kbj5MwxO1bq9wjT5g9HaA,USRC11401949,Shut Up and Dance,['WALK THE MOON'],TALKING IS HARD,2014-12-02,2014,199080,False,86,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038
1085,1p80LdxRV74UKvL8gnD7ky,USCJY1431309,Blank Space,['Taylor Swift'],1989,2014-10-27,2014,231826,False,78,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006
1086,5RIVoVdkDLEygELLCniZFr,USUM71506622,Watch Me (Whip / Nae Nae),['Silentó'],Watch Me (Whip / Nae Nae),2015-05-04,2015,185142,False,67,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01
1087,5RIVoVdkDLEygELLCniZFr,USUM71506622,Watch Me (Whip / Nae Nae),['Silentó'],Watch Me (Whip / Nae Nae),2015-05-04,2015,185142,False,67,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01
1088,4frLb7nWtsz2ymBE6k2GRP,USUG11500923,Earned It (Fifty Shades Of Grey),['The Weeknd'],Beauty Behind The Madness,2015-08-28,2015,277680,True,77,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829
1089,7fBv7CLKzipRk6EC6TWHOB,USUG11500737,The Hills,['The Weeknd'],Beauty Behind The Madness,2015-08-28,2015,242253,True,90,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003
1090,7fBv7CLKzipRk6EC6TWHOB,USUG11500737,The Hills,['The Weeknd'],Beauty Behind The Madness,2015-08-28,2015,242253,True,90,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003
1091,023OVLNzXhX0j7CxswUt6D,USQX91500448,Cheerleader - Felix Jaehn Remix Radio Edit,['OMI'],Me 4 U,2015-10-16,2015,180560,False,70,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026
1092,22VdIZQfgXJea34mQxlt81,USUG11500741,Can't Feel My Face,['The Weeknd'],Beauty Behind The Madness,2015-08-28,2015,213520,False,87,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949
1093,22VdIZQfgXJea34mQxlt81,USUG11500741,Can't Feel My Face,['The Weeknd'],Beauty Behind The Madness,2015-08-28,2015,213520,False,87,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949
1094,0Cy7wt6IlRfBPHXXjmZbcP,GBUM71706324,Love Me Like You Do,['Ellie Goulding'],Fifty Shades Freed (Original Motion Picture Soundtrack),2018-02-09,2018,253520,False,76,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012
1095,1CS7Sd1u5tWkstBhpssyjP,USSM11307291,Take Me to Church,['Hozier'],Hozier (Expanded Edition),2014-09-19,2014,241693,False,81,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945
1096,6qAcApH8obo8eqatCKUHd9,USUG12306693,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"['Taylor Swift', 'Kendrick Lamar']",1989 (Taylor's Version) [Deluxe],2023-10-27,2023,199773,False,78,0.602,0.648,2,-6.905,1,0.103,0.0104,0.0,0.217,0.174,170.091
1097,01aTsQoKoeXofSTvKuunzv,QMUY41500008,Lean On,"['Major Lazer', 'DJ Snake', 'MØ']",Peace Is The Mission,2015-06-01,2015,176561,False,79,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
1098,01aTsQoKoeXofSTvKuunzv,QMUY41500008,Lean On,"['Major Lazer', 'DJ Snake', 'MØ']",Peace Is The Mission,2015-06-01,2015,176561,False,79,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
1099,7oGZAicScQt96OAW4AruYy,USWB11503046,Want to Want Me,['Jason Derulo'],Everything Is 4,2015-05-29,2015,207719,False,80,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025
1100,5xTtaWoae3wi06K5WfVUUH,USCJY1431349,Shake It Off,['Taylor Swift'],1989,2014-10-27,2014,219200,False,76,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015
1101,5xTtaWoae3wi06K5WfVUUH,USCJY1431349,Shake It Off,['Taylor Swift'],1989,2014-10-27,2014,219200,False,76,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015
1102,66hayvUbTotekKU3H4ta1f,USAT21500555,Where Are Ü Now (with Justin Bieber),"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",Skrillex and Diplo present Jack Ü,2015-02-24,2015,250285,False,76,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432
1103,37f4ITSlgPX81ad2EvmVQr,USSM11500753,Fight Song,['Rachel Platten'],Wildfire,2016-01-01,2016,204013,False,79,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924
1104,5NQbUaeTEOGdD6hHcre0dZ,QMCE31500250,679 (feat. Remy Boyz),"['Fetty Wap', 'Remy Boyz']",679 (feat. Remy Boyz),2015-06-29,2015,196693,True,78,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05
1105,5NQbUaeTEOGdD6hHcre0dZ,QMCE31500250,679 (feat. Remy Boyz),"['Fetty Wap', 'Remy Boyz']",679 (feat. Remy Boyz),2015-06-29,2015,196693,True,78,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05
1106,6gj08XDlv9Duc2fPOxUmVD,USSM11408349,Lips Are Movin,['Meghan Trainor'],Title (Deluxe),2015-01-09,2015,182666,False,73,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091
1107,41Fflg7qHiVOD6dEPvsCzO,USSM11406644,Worth It (feat. Kid Ink),"['Fifth Harmony', 'Kid Ink']",Reflection (Deluxe),2015-01-30,2015,224573,False,76,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987
1108,0fgZUSa7D7aVvv3GfO0A1n,USAT21404845,Post to Be (feat. Chris Brown & Jhene Aiko),"['Omarion', 'Chris Brown', 'Jhené Aiko']",Sex Playlist,2014-12-02,2014,226580,True,72,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448
1109,4Tt6GiWS2V9sQjZjS2xjp2,USZXT1400267,"Honey, I'm Good.",['Andy Grammer'],Magazines Or Novels,2015-11-20,2015,199263,False,74,0.754,0.802,9,-6.424,1,0.0551,0.0349,0.0,0.335,0.583,122.026
1110,7795WJLVKJoAyVoOtCWqXN,GBUM71308836,I'm Not The Only One,['Sam Smith'],In The Lonely Hour,2014-05-26,2014,239316,False,87,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001
1111,578Eooad7oUyn4stovZiPg,USUM71508741,Good For You,"['Selena Gomez', 'A$AP Rocky']",Revival (Deluxe),2015-10-09,2015,221280,False,66,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952
1112,5jE48hhRu8E6zBDPRSkEq7,USSM11401317,All About That Bass,['Meghan Trainor'],Title (Deluxe),2015-01-09,2015,187920,True,76,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
1113,5jE48hhRu8E6zBDPRSkEq7,USSM11401317,All About That Bass,['Meghan Trainor'],Title (Deluxe),2015-01-09,2015,187920,True,76,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
1114,1hjRhYpWyqDpPahmSlUTlc,USUG12306674,Style (Taylor's Version),['Taylor Swift'],1989 (Taylor's Version),2023-10-26,2023,231000,False,86,0.575,0.824,2,-4.823,1,0.038,0.000418,0.0214,0.0901,0.292,94.971
1115,0wwPcA6wtMf6HUMpIRdeP7,USCM51500238,Hotline Bling,['Drake'],Views,2016-05-06,2016,267066,False,82,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966
1116,0wwPcA6wtMf6HUMpIRdeP7,USCM51500238,Hotline Bling,['Drake'],Views,2016-05-06,2016,267066,False,82,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966
1117,5b2bu6yyATC1zMXDGScJ2d,GB28K1400058,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","['David Guetta', 'AFROJACK', 'Bebe Rexha', 'Nicki Minaj']",Listen (Deluxe),2014-11-10,2014,192560,False,65,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979
1118,1JJOmzOWrIBwW8g5O5k6M7,USAT21500440,GDFR (feat. Sage the Gemini and Lookas) - Noodles Remix,"['Flo Rida', 'Sage The Gemini', 'Lookas', 'Noodles']",Furious 7: Original Motion Picture Soundtrack (Deluxe),2015-03-17,2015,263786,False,47,0.744,0.944,5,-2.896,0,0.128,0.00328,0.0149,0.159,0.584,127.949
1119,4B0JvthVoAAuygILe3n4Bs,USUM71511919,What Do You Mean?,['Justin Bieber'],Purpose (Deluxe),2015-11-13,2015,205680,False,83,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
1120,4B0JvthVoAAuygILe3n4Bs,USUM71511919,What Do You Mean?,['Justin Bieber'],Purpose (Deluxe),2015-11-13,2015,205680,False,83,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
1121,1HNkqx9Ahdgi1Ixy2xkKkL,GBAHS1400094,Photograph,['Ed Sheeran'],x (Deluxe Edition),2014-06-21,2014,258986,False,87,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
1122,62PaSfnXSMyLshYJrlTuL3,GBBKS1500214,Hello,['Adele'],25,2015-11-20,2015,295502,False,76,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991
1123,62PaSfnXSMyLshYJrlTuL3,GBBKS1500214,Hello,['Adele'],25,2015-11-20,2015,295502,False,76,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991
1124,5jsw9uXEGuKyJzs0boZ1bT,USUM71500658,Stitches,['Shawn Mendes'],Handwritten,2015-04-14,2015,206880,False,79,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789
