playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Dance Pop,2hNf1rawV2XAZ6Jld2Fxwf,Always On Time,"['Ja Rule', 'Ashanti']",Pain Is Love,2001-10-02,2001,245093,True,74,0.838,0.705,5,-6.131,0,0.29,0.195,0.0,0.336,0.837,96.643
The Sound of Dance Pop,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,['Avicii'],True,2013-01-01,2013,247426,False,89,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08
The Sound of Dance Pop,0Me3GyNuLOa1YTIxhJPyCn,ASI ES LA VIDA,"['Enrique Iglesias', 'Maria Becerra']",ASI ES LA VIDA,2023-09-28,2023,172095,False,83,0.823,0.882,3,-3.513,0,0.0556,0.688,1.7e-06,0.107,0.963,128.044
The Sound of Dance Pop,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']","Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,2005,218093,False,87,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
The Sound of Dance Pop,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",['Train'],"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,2010,216773,False,86,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012
The Sound of Dance Pop,4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),"['Trey Songz', 'Nicki Minaj']","Passion, Pain & Pleasure (Deluxe Version)",2010-09-14,2010,242013,True,75,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989
The Sound of Dance Pop,3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),"['Jax Jones', 'MNEK']",Where Did You Go (feat. MNEK),2022-02-04,2022,177689,False,79,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034
The Sound of Dance Pop,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),['Whitney Houston'],Whitney,1987-06-02,1987,291293,False,85,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818
The Sound of Dance Pop,46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),['Galantis'],Pharmacy,2015-06-05,2015,227073,False,79,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008
The Sound of Dance Pop,72Bz4ciRZPBcVSw0nrZDHi,Do It Again,"['Pia Mia', 'Chris Brown', 'Tyga']",Do It Again,2015-05-04,2015,207746,True,74,0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95
The Sound of Dance Pop,3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),"['Tinashe', 'ScHoolboy Q']",Aquarius,2014-10-01,2014,227000,True,76,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013
The Sound of Dance Pop,0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,['Carrie Underwood'],Some Hearts,2005-11-14,2005,199946,False,82,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905
The Sound of Dance Pop,27ilMN1oiW9849fReEYgOj,I Love It,"['Icona Pop', 'Charli XCX']",Icona Pop,2012-01-01,2012,156773,True,57,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34e-05,0.172,0.86,125.953
The Sound of Dance Pop,56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,['Doja Cat'],Scarlet,2023-09-20,2023,230480,True,87,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974
The Sound of Dance Pop,0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),"['Omarion', 'Chris Brown', 'Jhené Aiko']",Sex Playlist,2014-12-02,2014,226580,True,72,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448
The Sound of Dance Pop,2ldAdghnrO34HPcZ0IWfTu,Ten Feet Tall,"['AFROJACK', 'Wrabel']",Forget The World (Deluxe),2014-01-01,2014,229149,False,63,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049
The Sound of Dance Pop,4yHFxB8kzzeuNvoouR8N0N,Damaged,['Danity Kane'],Welcome to the Dollhouse,2008-03-17,2008,244266,False,58,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01
The Sound of Dance Pop,0SKjqIViHaXWhmaKuJbMrq,Sound Of The Underground,['Girls Aloud'],Sound Of The Underground,2003-01-01,2003,221426,False,67,0.568,0.867,11,-5.861,1,0.0365,0.00344,4.67e-05,0.328,0.88,163.944
The Sound of Dance Pop,5BOZ4skcMubA0R6RD4zf64,Girls Like (feat. Zara Larsson),"['Tinie Tempah', 'Zara Larsson']",YOUTH,2017-03-31,2017,195306,True,66,0.916,0.815,0,-3.418,1,0.0495,0.386,6.34e-06,0.0765,0.577,120.032
The Sound of Dance Pop,5Jpz4nv8nA6FIYO5gEyQa2,Alibi (feat. Rudimental),"['Ella Henderson', 'Rudimental']",Alibi (feat. Rudimental),2024-01-12,2024,184852,False,77,0.545,0.793,0,-3.615,0,0.0371,0.191,0.00281,0.335,0.411,87.024
The Sound of Dance Pop,2s0ouHqJebHfiQ6C1GUFJd,Milkshake - Radio Mix,['Kelis'],Tasty,2003-12-05,2003,182626,False,59,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997
The Sound of Dance Pop,1Fx9aiORwv0cx5mFEBasHo,All About Tonight,['Pixie Lott'],Young Foolish Happy (Deluxe Edition),2011-01-01,2011,186173,False,54,0.637,0.804,2,-6.141,1,0.0448,0.207,0.0,0.115,0.732,129.261
The Sound of Dance Pop,79EAVfOpzgfHx3IE2BVFQv,Never Be The Same Again,"['Melanie C', 'Lisa ""Left Eye"" Lopes']",Northern Star,1999-01-01,1999,294200,False,60,0.689,0.685,3,-5.153,1,0.0478,0.0921,0.0,0.119,0.398,160.067
The Sound of Dance Pop,11dxtPJKR4E0wlSr0A0t47,Potential Breakup Song,['Aly & AJ'],Insomniatic,2007-01-01,2007,219773,False,68,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038
