playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Rock,3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),['Simple Minds'],Once Upon A Time (Super Deluxe),1985-01-01,1985,263040,False,79,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346
The Sound of Rock,2Srd8Jgif3kc6ou6Z4pSYJ,Every You Every Me,['Placebo'],Without You I'm Nothing,1998-10-12,1998,213800,False,71,0.478,0.923,10,-7.547,1,0.0569,2.7e-05,0.719,0.325,0.165,133.135
The Sound of Rock,2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,2013,248413,False,83,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047
The Sound of Rock,4HA2jo7wkMdN1lmLO6ryzE,End Of The Line,['Traveling Wilburys'],"The Traveling Wilburys, Vol. 1",1988-10-18,1988,209520,False,72,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026
The Sound of Rock,1XxUDJp9zsjd6tBSvE3la4,Heavy Metal,['Sammy Hagar'],Standing Hampton,1982-01-06,1982,230506,False,60,0.276,0.639,2,-11.674,1,0.0471,0.0178,0.0,0.292,0.643,186.502
The Sound of Rock,5KDNFlHAdDJ84fhK27c35X,Judith,['A Perfect Circle'],Mer De Noms,2000-01-01,2000,247266,True,70,0.366,0.894,11,-4.682,0,0.0568,3.45e-05,0.17,0.267,0.304,82.305
The Sound of Rock,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,['3 Doors Down'],The Better Life,2000-01-01,2000,233933,False,84,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009
The Sound of Rock,52KvuGmgcgRdrLMXOtda0E,The Stroke - Remastered 2010,['Billy Squier'],Don't Say No (Remastered 2010),1981-01-01,1981,217613,False,70,0.67,0.591,7,-6.012,1,0.0646,0.62,0.0,0.373,0.8,91.439
The Sound of Rock,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,['Europe'],The Final Countdown (Expanded Edition),1986-01-01,1986,310333,False,80,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662
The Sound of Rock,04aAxqtGp5pv12UXAg4pkq,Centuries,['Fall Out Boy'],American Beauty/American Psycho,2015-01-20,2015,228360,False,84,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042
