playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Country,2enprHJA0siL33w7TaN7VH,Pour Me,['Trick Pony'],Trick Pony,2001-01-01,2001,172000,False,45,0.484,0.905,10,-3.993,1,0.135,0.0936,0.0,0.286,0.767,182.058
The Sound of Country,3aKAdHDxhYu2gpbQMYSEkv,"Love, Me",['Collin Raye'],Love Songs,1991-01-01,1991,231626,False,55,0.6,0.242,0,-12.63,1,0.031,0.697,0.0,0.128,0.3,106.616
The Sound of Country,2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,['Miranda Lambert'],Four The Record,2011-11-01,2011,177773,False,71,0.768,0.809,4,-4.204,0,0.0616,0.278,0.0,0.139,0.748,111.989
The Sound of Country,6BjA6FWovt4T2T5ZIW1XJQ,Leaving Louisiana In The Broad Daylight,['The Oak Ridge Boys'],The Oak Ridge Boys Have Arrived,1979-01-01,1979,179533,False,60,0.618,0.597,5,-14.412,1,0.0373,0.228,0.0,0.149,0.764,95.663
The Sound of Country,4aGG4VOWGv9RwlYQNsBrkE,Caught Up In The Country,"['Rodney Atkins', 'The Fisk Jubilee Singers']",Caught Up In The Country,2019-05-10,2019,160991,False,74,0.603,0.807,7,-6.999,1,0.045,0.0123,0.0,0.539,0.685,124.099
The Sound of Country,3hfMKCMfKcKctpjtH0TB76,Right Where I Need To Be,['Gary Allan'],Smoke Rings In The Dark (Deluxe Edition),1999-10-19,1999,182103,False,67,0.522,0.747,1,-4.789,1,0.0297,0.235,1.06e-05,0.0964,0.645,82.85
The Sound of Country,7GQjJEwqlp6m5HNWVQd6OR,Good Directions,['Billy Currington'],Doin' Somethin' Right,2005-01-01,2005,215853,False,75,0.716,0.72,5,-2.183,1,0.0319,0.307,0.0,0.135,0.464,122.512
The Sound of Country,7riuy1t0Kt3SRgMtFxX0FR,That Ain't My Truck,['Rhett Akins'],A Thousand Memories,1995-01-01,1995,243106,False,64,0.64,0.788,7,-9.012,1,0.035,0.232,0.0,0.144,0.774,128.961
The Sound of Country,3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,['Darius Rucker'],True Believers,2013-01-01,2013,298373,False,81,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096
The Sound of Country,0r8iDf65NHgFgZOGLwj5r8,What Was I Thinkin',['Dierks Bentley'],Dierks Bentley,2003-01-01,2003,260826,False,73,0.551,0.825,5,-6.24,0,0.044,0.152,6.2e-06,0.0999,0.933,164.857
The Sound of Country,3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,['Jake Owen'],Barefoot Blue Jean Night,2011-08-26,2011,167426,False,74,0.599,0.807,4,-4.679,1,0.0402,0.202,0.0,0.196,0.812,172.017
The Sound of Country,7EeTwuxEO4JXNbQP7nhrDB,Trashy Women - Remastered Version,['Confederate Railroad'],Confederate Railroad,1992-04-28,1992,194800,False,56,0.639,0.795,9,-6.634,1,0.0344,0.0452,0.0,0.121,0.864,142.566
The Sound of Country,0ElpjZyX8YBiXuYcDC1Ci9,19 Somethin' - Greatest Hits Version,['Mark Wills'],Greatest Hits,2002-01-01,2002,200466,False,61,0.58,0.816,4,-5.165,1,0.0726,0.132,0.0,0.0776,0.814,89.938
The Sound of Country,4LlNoNZflek4hZyZigCxpW,Just Another Day In Paradise,['Phil Vassar'],Phil Vassar,2000-02-21,2000,233880,False,58,0.596,0.706,2,-5.562,1,0.0261,0.359,0.0,0.36,0.705,146.095
The Sound of Country,2oyJMZrw1DGvvkT2NbCZ0Y,Are You Gonna Kiss Me Or Not,['Thompson Square'],Thompson Square,2011-02-08,2011,184920,False,67,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948
The Sound of Country,19TKY0KksXTyTGhAImxwQ1,Redneck Yacht Club,['Craig Morgan'],My Kind Of Livin',2005-03-08,2005,230373,False,66,0.49,0.817,8,-5.405,1,0.0355,0.455,0.0,0.0885,0.808,168.115
The Sound of Country,7uPReljrrTaqzDCcx4JHmi,What Kinda Gone,['Chris Cagle'],My Life's Been A Country Song,2008-01-01,2008,181613,False,62,0.494,0.861,5,-5.236,1,0.0365,0.257,0.0,0.103,0.668,172.052
The Sound of Country,6XD3HMATLswheYevIfKkSi,All Over The Road,['Easton Corbin'],All Over The Road,2012-01-01,2012,163066,False,70,0.491,0.841,5,-3.579,1,0.0421,0.0471,0.0,0.0886,0.721,199.851
The Sound of Country,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,['LeAnn Rimes'],I Need You,2001-01-30,2001,215506,False,72,0.628,0.834,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865
The Sound of Country,5SpoN8sCoc05RfVde4raGN,Straight Tequila Night,['John Anderson'],Seminole Wind,1992-02-07,1992,173866,False,64,0.64,0.639,9,-10.11,1,0.0331,0.134,0.0,0.178,0.593,109.263
The Sound of Country,7GAaTpSoTWUTbP2Yxlt4Hd,Need You Now,['Lady A'],Need You Now,2010-01-01,2010,236440,False,76,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884
The Sound of Country,1WzAeadSKJhqykZFbJNmQv,Your Man,['Josh Turner'],Your Man,2006-01-01,2006,211893,False,76,0.744,0.637,6,-4.483,1,0.0241,0.337,0.000222,0.0696,0.785,100.511
The Sound of Country,2TScNFVGQ6PQS9cGLMyULI,From A Jack To A King,['Ricky Van Shelton'],Super Hits,1987-01-01,1987,141306,False,48,0.397,0.419,2,-9.574,1,0.0319,0.373,0.0,0.288,0.705,200.677
The Sound of Country,7sNKhnl4MZnHdMzvmC4jG5,I Wouldn't Have Missed It For The World,['Ronnie Milsap'],There's No Gettin' Over Me,1981-08-01,1981,217826,False,60,0.663,0.511,7,-10.843,1,0.0259,0.0637,1.09e-06,0.101,0.579,114.003
The Sound of Country,6iy4PoAuZBMvtrlDX4VxC7,Check Yes Or No,['George Strait'],Strait Out Of The Box,1995-09-12,1995,200666,False,75,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482
The Sound of Country,3mkE4LX6ozOcvKEC7chB2q,"You, Me, And Whiskey","['Justin Moore', 'Priscilla Block']",Stray Dog,2023-05-05,2023,187941,False,68,0.555,0.88,0,-4.351,0,0.0535,0.0803,0.0,0.174,0.422,144.076
The Sound of Country,6uyiyatWPCqC59Mm4rO8xL,One Of Them Girls,['Lee Brice'],Hey World,2020-11-20,2020,188893,False,77,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981
The Sound of Country,1nVLAEzhBXMJLR5zAl90Nl,Crazy Girl,['Eli Young Band'],Life At Best,2011-01-01,2011,200706,False,71,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343
The Sound of Country,7yYWlhU8uy27bLV6gxPcFD,Goodbye Says It All,['BlackHawk'],Blackhawk,1994-01-01,1994,204160,False,56,0.646,0.479,8,-9.823,1,0.0265,0.056,0.0,0.0517,0.675,137.703
The Sound of Country,3qTmB5HxP9ilJaiM6B1yuk,Five More Minutes,['Scotty McCreery'],Seasons Change,2018-01-12,2018,241146,False,72,0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03
The Sound of Country,3Qbjo8ezZdQg1NfPcCo4UV,Note to Self,['Randy Houser'],Note To Self,2022-11-11,2022,195217,False,72,0.613,0.626,1,-6.486,1,0.0332,0.11,0.000914,0.112,0.188,84.984
The Sound of Country,2bVFvGBU2ihWJgMRPcav5r,Fall Into Me,['Emerson Drive'],Emerson Drive,2002-01-01,2002,168866,False,44,0.501,0.813,2,-5.01,1,0.0342,0.238,0.0,0.39,0.595,96.986
The Sound of Country,00KyYtT6NaXwbPecina5Pj,Famous Friends,"['Chris Young', 'Kane Brown']",Famous Friends,2021-08-06,2021,166506,False,68,0.535,0.859,6,-2.922,1,0.0344,0.0528,0.0,0.32,0.698,102.008
The Sound of Country,6vmAgl2y9MpoZKrVUXrPe5,Hello Darlin',['Conway Twitty'],Hello Darlin',1970-03-23,1970,149133,False,63,0.276,0.235,0,-14.352,1,0.0315,0.94,1.01e-05,0.132,0.472,170.55
The Sound of Country,4TCeFZNjGNQIpCuZmJkkE2,God's Country,['Blake Shelton'],Fully Loaded: God's Country,2019-12-13,2019,204800,False,71,0.536,0.754,10,-5.102,1,0.0399,0.0597,4.92e-06,0.118,0.212,139.988
The Sound of Country,28RV5zuHGITT0rvh4NJM6W,This Cowboy's Hat,['Chris LeDoux'],Used To Want To Be A Cowboy,1982-01-01,1982,245173,False,59,0.493,0.297,6,-14.838,0,0.0487,0.403,0.0,0.145,0.436,90.273
The Sound of Country,0sgnJ5LFjEy2IuQ99NEZ1C,Hell on Heels,"['Pistol Annies', 'Miranda Lambert', 'Ashley Monroe', 'Angaleena Presley']",Hell On Heels,2011-08-23,2011,194386,False,59,0.655,0.547,6,-5.829,1,0.0406,0.177,3.78e-05,0.118,0.383,132.226
The Sound of Country,2jQw7zMJO4fekTbP7iVA4v,"I Was Country When Country Wasn't Cool - Live At The Roy Acuff Theater Nashville, TN, 1981","['Barbara Mandrell', 'George Jones']","Barbara Mandrell Live (Live At The Roy Acuff Theater Nashville, TN, 1981)",1981-08-07,1981,223000,False,51,0.607,0.389,0,-17.901,1,0.0405,0.375,0.000193,0.953,0.509,105.01
The Sound of Country,1G60o2g78glgxC0No8SsvQ,When You Say Nothing at All,['Keith Whitley'],Don't Close Your Eyes,1988-05-30,1988,223733,False,65,0.666,0.296,3,-15.412,1,0.0247,0.691,3.82e-06,0.0552,0.393,80.007
The Sound of Country,1dgWTMoHwTUnQhOQ8SR5fV,American Kids,['Kenny Chesney'],The Big Revival,2014-09-22,2014,182960,False,76,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022
The Sound of Country,3DeLvrawPtl8wSupXgTlSh,Unlove You,['Jennifer Nettles'],Playing With Fire,2016-05-13,2016,234440,False,46,0.388,0.416,0,-7.344,1,0.0325,0.49,1.86e-05,0.0695,0.111,137.66
The Sound of Country,5JWuz7zukN8z9JLNm29U5K,Have You Forgotten?,['Darryl Worley'],Have You Forgotten?,2003-01-01,2003,242293,False,50,0.478,0.625,7,-5.975,1,0.0341,0.0515,0.0,0.116,0.343,160.196
The Sound of Country,2GgIDaPLsowybB3WgxLWUj,Pickin' Wildflowers,['Keith Anderson'],Three Chord Country and American Rock & Roll,2005-01-01,2005,185920,False,63,0.561,0.716,8,-3.341,1,0.0291,0.0353,0.0,0.122,0.667,152.089
The Sound of Country,2MEHycG4PtnMcmKgTum8Zn,"This Ain't No Rag, It's a Flag - Live",['Charlie Daniels'],The Live Record,2001-01-01,2001,210093,False,27,0.537,0.929,9,-5.002,1,0.0998,0.0663,1.25e-06,0.113,0.841,92.363
The Sound of Country,383Xl5QTigwj3QiA3Qc6S7,The Devil Went Down to Georgia,['The Charlie Daniels Band'],A Decade Of Hits,1973-01-01,1973,214866,False,71,0.523,0.626,0,-9.425,1,0.0523,0.155,0.0,0.0869,0.917,134.127
The Sound of Country,6XO3pbrZP9JBJclHt0JiY0,When She Cries,['Restless Heart'],Big Iron Horses,1992-10-09,1992,223866,False,55,0.662,0.528,9,-9.744,1,0.0256,0.105,0.0,0.0634,0.493,104.162
The Sound of Country,0b9djfiuDIMw1zKH6gV74g,Somebody Like You,['Keith Urban'],Golden Road,2002-01-01,2002,323040,False,72,0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02
The Sound of Country,3mM14WXoPaLRjjkmxHe99L,Coal Miner's Daughter - Single Version,['Loretta Lynn'],Coal Miner's Daughter,1971-01-04,1971,180960,False,64,0.604,0.354,9,-14.07,1,0.0313,0.836,0.00474,0.103,0.635,137.349
The Sound of Country,1q0wCfrE9eGFMzS2g8aVnx,He Stopped Loving Her Today,['George Jones'],I Am What I Am (Expanded Edition),1980-01-01,1980,195760,False,62,0.351,0.21,8,-14.838,1,0.0334,0.76,0.000138,0.29,0.394,144.25
The Sound of Country,0zvNHIL7ci0ZzIoWU6RO2u,I Love a Rainy Night,['Eddie Rabbitt'],All Time Greatest Hits,1991-01-01,1991,191066,False,66,0.685,0.718,0,-7.724,1,0.0521,0.122,0.0,0.0556,0.958,131.463
The Sound of Country,73ZTWCuwudUVvvWipRnQnQ,Family Tradition,"['Hank Williams, Jr.']",Family Tradition,1979-01-01,1979,242960,False,70,0.66,0.523,4,-12.068,1,0.0608,0.0238,0.0,0.142,0.794,126.342
The Sound of Country,3un2KQUaQ2brEpd8dK93wI,Beat of the Music,['Brett Eldredge'],Bring You Back,2013-08-06,2013,179293,False,63,0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001
The Sound of Country,4nxgA1nvXvTkmsBY0vJV57,Road Less Traveled,['Lauren Alaina'],Road Less Traveled,2017-01-27,2017,216266,False,62,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988
The Sound of Country,200x8ONbPfFzByUr3fVz46,She Had Me At Heads Carolina,['Cole Swindell'],Stereotype,2022-04-08,2022,206106,False,78,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944
The Sound of Country,2TXtN9MoV308Y0z1HvyTfV,You Make It Easy,['Jason Aldean'],Rearview Town,2018-04-13,2018,193226,False,76,0.542,0.571,7,-5.299,1,0.028,0.156,0.0,0.101,0.506,131.877
The Sound of Country,0HZUp8fm9fh1Mitqx4CIOr,Bottoms Up,['Brantley Gilbert'],Just As I Am,2014-01-01,2014,220200,False,68,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.134,0.545,170.006
The Sound of Country,4s9JGX0flu9KcxZziV3I0C,Why Didn't I Think Of That,['Doug Stone'],Super Hits,1990-01-01,1990,191440,False,51,0.758,0.596,2,-7.468,1,0.0281,0.44,1.86e-05,0.132,0.859,121.207
The Sound of Country,05ZACkzW8YbRq3eFgIfSNB,Springsteen,['Eric Church'],Chief,2011-01-01,2011,263386,False,78,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023
The Sound of Country,138UqZcAzlZPhAqGEN7Mbi,She's Actin' Single (I'm Drinkin' Doubles),['Ronnie Dunn'],Country Strong (Original Motion Picture Soundtrack),2010-10-26,2010,208146,False,48,0.694,0.582,5,-5.688,1,0.0272,0.238,7.82e-05,0.0799,0.595,108.233
The Sound of Country,6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,['Kip Moore'],Up All Night,2012-01-01,2012,213826,False,71,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01
The Sound of Country,59kHPbwyyCApYA8RQQEuXm,Chattahoochee,['Alan Jackson'],A Lot About Livin' (And A Little 'Bout Love),1992-10-09,1992,148160,False,75,0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533
The Sound of Country,2VPnnOGXmejtKqxGY4jg66,Daddy's Hands,['Holly Dunn'],Milestones- Greatest Hits,1991-07-19,1991,209466,False,54,0.551,0.269,2,-9.782,1,0.028,0.54,0.0,0.103,0.476,76.511
The Sound of Country,3DA4SE262k6rdEtlHteNyq,Die From A Broken Heart,['Maddie & Tae'],The Way It Feels,2020-04-10,2020,188320,False,73,0.596,0.522,9,-6.633,1,0.0358,0.373,0.0,0.291,0.443,76.042
The Sound of Country,0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,['Carrie Underwood'],Some Hearts,2005-11-14,2005,199946,False,82,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905
The Sound of Country,38CnG9HxpVtqXVqpESBr6H,Too Much Fun,['Daryle Singletary'],Daryle Singletary,1995-05-20,1995,165600,False,54,0.681,0.888,7,-4.635,1,0.0656,0.124,1.46e-06,0.573,0.797,151.785
The Sound of Country,6EGRx5TVuHAsmy3JKb8SRC,Eighteen Wheels And A Dozen Roses,['Kathy Mattea'],Untasted Honey,1987-01-01,1987,203400,False,60,0.647,0.6,8,-13.625,1,0.0261,0.0684,0.000112,0.0738,0.961,139.274
The Sound of Country,0LATteOxdYq4vXTNZ97r77,"Guitars, Cadillacs",['Dwight Yoakam'],"Guitars, Cadillacs, Etc., Etc.",1984-01-01,1984,185239,False,62,0.581,0.917,9,-3.519,1,0.0746,0.262,0.178,0.141,0.86,171.661
The Sound of Country,6xatfNMI8NkY5XxRHAeiS4,Stand By Your Man,['Tammy Wynette'],Tears Of Fire: The 25th Anniversary Collection,1964-01-01,1964,159760,False,62,0.517,0.246,9,-11.992,1,0.0308,0.788,0.00105,0.133,0.525,105.24
The Sound of Country,5eUpUFdFaAeovPau6lQkqK,Thinking 'Bout You (feat. MacKenzie Porter),"['Dustin Lynch', 'MacKenzie Porter']",Blue In The Sky,2022-02-11,2022,171626,False,76,0.364,0.745,8,-3.293,1,0.0596,0.146,0.0,0.0887,0.785,203.912
The Sound of Country,5NhZkLMccDVhxocmVHDu4G,Livin' Our Love Song,['Jason Michael Carroll'],Waitin' In The Country,2007-02-06,2007,231466,False,48,0.488,0.855,7,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971
The Sound of Country,2hckAvL66faAcR0Fk64hj6,Pancho and Lefty,"['Merle Haggard', 'Willie Nelson']",The Essential Merle Haggard: The Epic Years,1981-01-01,1981,287626,False,62,0.693,0.454,2,-12.44,1,0.0332,0.796,0.000154,0.143,0.54,122.641
The Sound of Country,37GWhu8R61gTStMvVQfDuE,Kiss an Angel Good Mornin',['Charley Pride'],Sings Heart Songs,1971-11-01,1971,123466,False,64,0.665,0.512,4,-10.704,1,0.03,0.581,0.0,0.371,0.87,130.578
The Sound of Country,1pZbQrvzJExLxvhYcrsYdG,Holes In The Floor Of Heaven,['Steve Wariner'],Burnin' The Roadhouse Down,1998-01-01,1998,288373,False,52,0.66,0.34,1,-10.113,1,0.027,0.54,0.0,0.0804,0.384,108.946
The Sound of Country,09nWHcNuohUS7HMPdIDwrr,What Mattered Most,['Ty Herndon'],What Mattered Most,1995-04-18,1995,221426,False,51,0.529,0.509,0,-8.926,1,0.0253,0.415,0.0,0.171,0.27,142.311
The Sound of Country,7oiCqfE8Wjk8wf0pFTgL2H,Nothin' To Lose,['Josh Gracin'],Josh Gracin,2004-01-01,2004,156893,False,60,0.607,0.876,7,-4.117,1,0.0382,0.371,0.0,0.519,0.886,121.043
The Sound of Country,0E0B8a7LSVgbQL160oUnwO,A Different World,['Bucky Covington'],Bucky Covington,2007-04-17,2007,208573,False,52,0.62,0.686,9,-5.027,1,0.0276,0.0327,0.0,0.101,0.464,128.962
The Sound of Country,4w95iGC6NrxZJ5o3D7bWyV,Eyes On You,['Chase Rice'],Lambs & Lions,2017-11-17,2017,182493,False,70,0.34,0.652,9,-6.982,1,0.0427,0.323,0.0,0.201,0.464,88.783
The Sound of Country,6JCKHmZ30oadQW44GzsdNB,Only Here For A Little While,['Billy Dean'],Young Man,1990-01-01,1990,214466,False,52,0.671,0.339,9,-16.098,1,0.0247,0.142,0.0,0.293,0.847,86.292
The Sound of Country,0BaDveLAkY3QGL5sNji3vQ,Do Ya',['K.T. Oslin'],80s Ladies,1987-01-01,1987,244733,False,42,0.5,0.202,7,-14.746,1,0.0428,0.377,0.00135,0.0878,0.334,82.972
The Sound of Country,143YESFOZqxVGrKEWisbid,I'm Not For Everyone,['Brothers Osborne'],Skeletons,2020-10-09,2020,172106,False,67,0.591,0.741,7,-4.867,1,0.0466,0.202,0.0,0.208,0.635,81.995
The Sound of Country,30WzaYR4gc3U7wv1VWFP5y,Dumas Walker,['The Kentucky Headhunters'],Pickin On Nashville,1989-01-01,1989,171840,False,58,0.621,0.579,7,-12.829,1,0.0299,0.368,2.14e-06,0.19,0.967,140.356
The Sound of Country,7Jpclr7tZ6aQXjoKzWXUJV,Don't It Make My Brown Eyes Blue,['Crystal Gayle'],We Must Believe In Magic,1977-01-01,1977,157653,False,66,0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928
The Sound of Country,3Fa7jdzVHdykpioJP1Qw7Z,Stand By Me - Single Version,['Mickey Gilley'],Ten Years Of Hits,1974-01-01,1974,215106,False,51,0.666,0.42,4,-12.28,1,0.0255,0.699,0.0511,0.142,0.34,90.794
The Sound of Country,4wt2PBgqXZbvRiWSHDc4O4,The Ride,['David Allan Coe'],Castles in the Sand,1983-04-01,1983,190133,False,65,0.668,0.429,5,-12.365,1,0.0464,0.241,0.0,0.129,0.531,83.504
The Sound of Country,7nVQ8mo77KaUvhUQzh4vMy,Mammas Don't Let Your Babies Grow up to Be Cowboys,"['Waylon Jennings', 'Willie Nelson']",Waylon & Willie,1978-01-01,1978,152866,False,72,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.711
The Sound of Country,3bQt4ZM4WM4NDgulry4fTn,Holding Her and Loving You,['Earl Thomas Conley'],Don't Make It Easy,1983-01-01,1983,190653,False,54,0.64,0.317,7,-14.229,1,0.0307,0.605,5.14e-06,0.118,0.3,125.935
The Sound of Country,3rXCZRMiMZp0feGcYXpwYX,Cowboy Take Me Away,['The Chicks'],Fly,1999-08-27,1999,287266,False,73,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418
The Sound of Country,6tbNaE7kvGNqS7FvJ0dzLB,I Got the Boy,['Jana Kramer'],thirty one,2015-10-09,2015,201013,False,57,0.625,0.569,0,-5.954,1,0.0271,0.26,0.0,0.127,0.361,149.987
The Sound of Country,0p1BcEcYVO3uk4KDf3gzkY,Wanted,['Hunter Hayes'],Hunter Hayes (Encore),2011-01-01,2011,228840,False,68,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784
The Sound of Country,7cA3PnUQDlUyBBwpRozQeo,One Man Band,['Old Dominion'],Old Dominion,2019-10-25,2019,186240,False,77,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991
The Sound of Country,6Yrh5tEPPuTybJC1aBXQ45,Someday Soon,['Suzy Bogguss'],Aces,1991-01-01,1991,237533,False,44,0.664,0.457,7,-9.756,1,0.0266,0.104,8.07e-05,0.266,0.527,114.949
The Sound of Country,0i5el041vd6nxrGEU8QRxy,Cruise,['Florida Georgia Line'],Here's To The Good Times,2012-01-01,2012,208960,False,73,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0
The Sound of Country,46xFFNpDLvUqShxnnZ72Lu,"Whiskey, If You Were a Woman",['Highway 101'],Highway 101,1987-07-07,1987,183733,False,44,0.623,0.345,2,-12.738,1,0.0294,0.226,0.0,0.321,0.599,116.196
The Sound of Country,4HeViKsdSOLkOvwfcRVkK8,Mamaw's House,"['Thomas Rhett', 'Morgan Wallen']",20 Number Ones (Bonus Version),2023-09-29,2023,187269,False,69,0.559,0.704,2,-7.686,1,0.0338,0.0177,0.0,0.0821,0.422,89.985
The Sound of Country,0JbSghVDghtFEurrSO8JrC,Country Girl (Shake It For Me),['Luke Bryan'],Tailgates & Tanlines,2011-01-01,2011,225560,False,79,0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97
The Sound of Country,5KMWwtJv3Ll2ROZfMerQs0,Same Old Train,"['Marty Stuart', 'Earl Scruggs', 'Clint Black', 'Joe Diffie', 'Merle Haggard', 'Emmylou Harris', 'Alison Krauss', 'Patty Loveless', 'Ricky Skaggs', 'Pam Tillis', 'Randy Travis', 'Travis Tritt', 'Dwight Yoakam']",Tribute To Tradition,1998-09-09,1998,361093,False,52,0.353,0.601,7,-12.645,1,0.0323,0.0954,0.00975,0.117,0.377,107.548
The Sound of Country,0qXUwQbZHFnhAGCgqwz2lR,Meet Me In Montana,"['Dan Seals', 'Marie Osmond']",Won't Be Blue Anymore,1985-01-01,1985,236626,False,55,0.661,0.389,10,-12.292,1,0.0301,0.393,1.04e-06,0.0902,0.515,124.147
The Sound of Country,2mqaYmF0XmV8egZB6jQOtN,Man! I Feel Like A Woman!,['Shania Twain'],Come On Over (Diamond Edition / Super Deluxe),1997-01-01,1997,233414,False,76,0.69,0.74,10,-3.342,1,0.0351,0.447,0.0,0.0858,0.657,125.092
The Sound of Country,5kSPD3rOo2hGYVwheIxpv8,Workin' on,['Colt Ford'],Thanks for Listening,2014-07-01,2014,224699,False,64,0.521,0.804,0,-4.395,1,0.0569,0.0658,0.0,0.0521,0.553,143.952
The Sound of Country,0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,['Zac Brown Band'],The Foundation,2008-11-17,2008,238146,False,80,0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861
The Sound of Country,7uLQTOxQ3nwwoHuxwt2AHJ,Small Town Saturday Night,['Hal Ketchum'],Past The Point Of Rescue,1991-04-29,1991,177986,False,63,0.627,0.697,8,-6.61,1,0.0266,0.218,0.0,0.0733,0.933,154.086
The Sound of Country,0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,['Jon Pardi'],California Sunrise,2016-05-13,2016,172253,False,79,0.63,0.754,2,-3.564,1,0.0284,0.0963,0.0,0.268,0.73,95.999
The Sound of Country,3uG4ygD1bIP3YspJm9N4KO,Flowers on the Wall,['The Statler Brothers'],Flowers on the Wall,1966-01-01,1966,139813,False,54,0.53,0.51,8,-11.053,0,0.187,0.596,0.0,0.0712,0.808,201.594
The Sound of Country,63CbvkHcX8VBn09CCcGDLQ,Take This Job and Shove It,['Johnny Paycheck'],Take This Job And Shove It,1975-01-01,1975,157773,False,55,0.756,0.426,5,-11.738,1,0.0516,0.541,9.7e-06,0.0776,0.655,137.455
The Sound of Country,50PU05RTGva8laKDwxED9Y,Louisiana Saturday Night,['Mel McDaniel'],I'm Countryfied,1980-11-10,1980,144186,False,72,0.686,0.622,2,-7.31,1,0.0857,0.532,0.0,0.0511,0.982,163.245
The Sound of Country,7zE9E6iBKPCwCW6orDoY4X,Thinkin' Problem,['David Ball'],Thinkin' Problem,1994-01-01,1994,181133,False,55,0.765,0.573,0,-11.243,1,0.0324,0.138,1.92e-05,0.221,0.74,110.434
The Sound of Country,2WKLUgklz0VDX5bKTZ3eYD,Buy Me a Boat,['Chris Janson'],Buy Me a Boat,2015-10-30,2015,179077,False,70,0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042
The Sound of Country,3mI8v4GmCVlvcxXyzzX0Tv,God Gave Me You,['Bryan White'],How Lucky I Am,1999-08-13,1999,245813,False,55,0.596,0.545,8,-7.775,1,0.0247,0.11,0.0,0.09,0.391,75.841
The Sound of Country,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)","['Dan + Shay', 'Justin Bieber']",Good Things,2021-08-13,2021,167693,False,74,0.654,0.63,10,-4.644,1,0.0259,0.149,0.0,0.111,0.43,89.991
The Sound of Country,064SVQsmWl5EF0zahmzkQk,Let Your Love Flow,['The Bellamy Brothers'],Bellamy Brothers,1976-07-01,1976,198760,False,71,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071
The Sound of Country,4td6tN1J2QlESZyUhlD77m,I Loved 'Em Every One,['T.G. Sheppard'],Super Hits,1979-01-01,1979,220426,False,40,0.66,0.688,4,-12.563,0,0.0304,0.216,0.0016,0.0685,0.718,87.126
The Sound of Country,2dPwBKr5uJeCeyd5IoWi8W,We Don't Fight Anymore,"['Carly Pearce', 'Chris Stapleton']",We Don't Fight Anymore,2023-06-16,2023,220145,False,75,0.619,0.564,4,-6.517,1,0.0302,0.673,0.0,0.184,0.419,129.944
